,Rules,Train coverage,Train accuracy,Train recall
106,(6.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 6.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (2.0 <= Marginal Adhesion <= 7.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 7.0) // AND (4.0 <= Normal Nucleoli <= 9.0) // AND (2.0 <= Mitoses <= 6.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
109,(10.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (3.0 <= Uniformity of Cell Shape <= 7.0) // AND (4.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
113,(4.0 <= Clump Thickness <= 5.0) // AND (7.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (5.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
118,(6.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 7.0) // AND (3.0 <= Uniformity of Cell Shape <= 7.0) // AND (5.0 <= Marginal Adhesion <= 7.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 7.0) // AND (5.0 <= Normal Nucleoli <= 9.0) // AND (2.0 <= Mitoses <= 5.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
120,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (2.0 <= Marginal Adhesion <= 7.0) // AND (10.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 8.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
121,(5.0 <= Clump Thickness <= 6.0) // AND (7.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 6.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
122,(5.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (9.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (4.0 <= Mitoses <= 7.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
127,(5.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (5.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
128,(8.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 7.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
129,(8.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
136,(10.0 <= Clump Thickness <= 10.0) // AND (9.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (6.0 <= Marginal Adhesion <= 8.0) // AND (4.0 <= Single Epithelial Cell Size <= 8.0) // AND (1.0 <= Bare Nuclei <= 8.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (5.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
137,(5.0 <= Clump Thickness <= 5.0) // AND (7.0 <= Uniformity of Cell Size <= 8.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (5.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
138,(8.0 <= Clump Thickness <= 9.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
142,(8.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (9.0 <= Bland Chromatin <= 10.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
144,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 9.0) // AND (5.0 <= Marginal Adhesion <= 7.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (2.0 <= Bare Nuclei <= 5.0) // AND (4.0 <= Bland Chromatin <= 10.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
145,(3.0 <= Clump Thickness <= 6.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 8.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (4.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
148,(5.0 <= Clump Thickness <= 6.0) // AND (7.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 9.0) // AND (5.0 <= Marginal Adhesion <= 8.0) // AND (5.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 8.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
153,(5.0 <= Clump Thickness <= 7.0) // AND (3.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (4.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 6.0) // AND (3.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
159,(9.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (3.0 <= Uniformity of Cell Shape <= 7.0) // AND (4.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
160,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 9.0) // AND (5.0 <= Marginal Adhesion <= 7.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (2.0 <= Bare Nuclei <= 5.0) // AND (4.0 <= Bland Chromatin <= 10.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
162,(8.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (3.5446559297218156 <= Bare Nuclei <= 7.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (2.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
165,(3.0 <= Clump Thickness <= 7.0) // AND (5.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 7.0) // AND (7.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 10.0) // AND (4.0 <= Mitoses <= 8.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
166,(5.0 <= Clump Thickness <= 8.0) // AND (2.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (5.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (2.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
167,(4.0 <= Clump Thickness <= 7.0) // AND (6.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 9.0) // AND (3.0 <= Marginal Adhesion <= 7.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 9.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
169,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 5.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
173,(7.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 7.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (2.0 <= Single Epithelial Cell Size <= 5.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
175,(4.0 <= Clump Thickness <= 5.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (6.0 <= Bland Chromatin <= 8.0) // AND (5.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
176,(5.0 <= Clump Thickness <= 8.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (4.0 <= Marginal Adhesion <= 8.0) // AND (5.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 9.0) // AND (5.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
179,(8.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 10.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (3.0 <= Marginal Adhesion <= 6.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
180,(1.0 <= Clump Thickness <= 7.0) // AND (4.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (3.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
182,(3.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
190,(1.0 <= Clump Thickness <= 6.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 8.0) // AND (5.0 <= Marginal Adhesion <= 6.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (6.0 <= Bland Chromatin <= 8.0) // AND (6.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
194,(7.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (5.0 <= Bare Nuclei <= 7.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 8.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
195,(8.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (4.0 <= Uniformity of Cell Shape <= 5.0) // AND (5.0 <= Marginal Adhesion <= 9.0) // AND (2.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (2.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
196,(3.0 <= Clump Thickness <= 5.0) // AND (5.0 <= Uniformity of Cell Size <= 10.0) // AND (5.0 <= Uniformity of Cell Shape <= 8.0) // AND (7.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 9.0) // AND (3.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 8.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
201,(7.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (3.0 <= Uniformity of Cell Shape <= 8.0) // AND (6.0 <= Marginal Adhesion <= 7.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (3.0 <= Bare Nuclei <= 5.0) // AND (5.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
205,(7.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 8.0) // AND (10.0 <= Marginal Adhesion <= 10.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
209,(5.0 <= Clump Thickness <= 10.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (5.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 7.0) // AND (6.0 <= Single Epithelial Cell Size <= 8.0) // AND (1.0 <= Bare Nuclei <= 4.0) // AND (4.0 <= Bland Chromatin <= 8.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (2.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
213,(5.0 <= Clump Thickness <= 9.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (5.0 <= Uniformity of Cell Shape <= 10.0) // AND (1.0 <= Marginal Adhesion <= 5.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (1.0 <= Bare Nuclei <= 4.0) // AND (4.0 <= Bland Chromatin <= 8.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (2.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
214,(5.0 <= Clump Thickness <= 10.0) // AND (9.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (4.0 <= Mitoses <= 7.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
216,(8.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 8.0) // AND (5.0 <= Uniformity of Cell Shape <= 8.0) // AND (4.0 <= Marginal Adhesion <= 9.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (3.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
219,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 8.0) // AND (1.0 <= Marginal Adhesion <= 7.0) // AND (2.0 <= Single Epithelial Cell Size <= 5.0) // AND (2.0 <= Bare Nuclei <= 5.0) // AND (5.0 <= Bland Chromatin <= 8.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
221,(5.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (2.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (5.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
222,(10.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 7.0) // AND (4.0 <= Single Epithelial Cell Size <= 8.0) // AND (4.0 <= Bare Nuclei <= 5.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (4.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
224,(6.0 <= Clump Thickness <= 8.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
225,(8.0 <= Clump Thickness <= 10.0) // AND (6.0 <= Uniformity of Cell Size <= 10.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (2.0 <= Marginal Adhesion <= 7.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (6.0 <= Bare Nuclei <= 10.0) // AND (2.0 <= Bland Chromatin <= 7.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (6.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
227,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 9.0) // AND (4.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 9.0) // AND (7.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
228,(5.0 <= Clump Thickness <= 8.0) // AND (4.0 <= Uniformity of Cell Size <= 6.0) // AND (6.0 <= Uniformity of Cell Shape <= 7.0) // AND (2.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (7.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (4.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
231,(6.0 <= Clump Thickness <= 10.0) // AND (1.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (3.0 <= Single Epithelial Cell Size <= 10.0) // AND (5.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
233,(9.0 <= Clump Thickness <= 10.0) // AND (8.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 10.0) // AND (1.0 <= Marginal Adhesion <= 7.0) // AND (10.0 <= Single Epithelial Cell Size <= 10.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
234,(5.0 <= Clump Thickness <= 8.0) // AND (2.0 <= Uniformity of Cell Size <= 5.0) // AND (4.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 4.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (1.0 <= Bland Chromatin <= 5.0) // AND (3.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
236,(7.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 7.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 7.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 8.0) // AND (5.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
